#separator:tab
#html:true
"<div><span class=""cloze"" data-cloze=""750"" data-ordinal=""1"">[#]</span> Watts are in 1 <span class=""cloze-inactive"" data-ordinal=""2"">horsepower</span>.<br></div>"	"<div><span class=""cloze"" data-ordinal=""1"">750</span> Watts are in 1 <span class=""cloze-inactive"" data-ordinal=""2"">horsepower</span>.<br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

</div>"
"<div>Equation for the force of&nbsp;<b>gravitational attraction</b> between <i>two </i>objects...</div><div><br></div><span class=""cloze"" data-cloze=""&lt;img&#x20;src&#x3D;&quot;c5bf64b74a5468873e2e3896f02b6839&#x2E;png&quot;&gt;"" data-ordinal=""1"">[...]</span><br>"	"<div>Equation for the force of&nbsp;<b>gravitational attraction</b> between <i>two </i>objects...</div><div><br></div><span class=""cloze"" data-ordinal=""1""><img src=""c5bf64b74a5468873e2e3896f02b6839.png""></span><br>
<hr>

<div style=""font-style:italic;color:gray;"">

<div><b>G</b> = 7 x 10<sup>-11</sup></div></div>"
"<div><b>Electrostatic force</b> is significantly <span class=""cloze"" data-cloze=""&lt;i&#x20;style&#x3D;&quot;&quot;&gt;stronger&lt;&#x2F;i&gt;"" data-ordinal=""1"">[stronger/weaker]</span> than <b>gravitational force</b>.</div>"	"<div><b>Electrostatic force</b> is significantly <span class=""cloze"" data-ordinal=""1""><i style="""">stronger</i></span> than <b>gravitational force</b>.</div>
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""48dc3f6605f72f19adb11a21c683b5f0.png""><div><br></div><div><img src=""paste-781977d5f93d5af002e8638df06a24d715706a85.jpg""><br></div></div>"
"Units of <b>electric fields</b>...<div><br></div><div><b>E</b> (<span class=""cloze"" data-cloze=""N&#x2F;C"" data-ordinal=""1"">[units]</span>)</div>"	"Units of <b>electric fields</b>...<div><br></div><div><b>E</b> (<span class=""cloze"" data-ordinal=""1"">N/C</span>)</div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- <b>E</b> = F<sub>e</sub>/q.</div><div><br></div><div><img src=""paste-f4e3bf710c44695bcefa75c756cd8963e033a692.jpg""><br></div><div><br></div><img src=""93e5d824bb409b4d749152abbf015acc.png""></div>"
"<b>Electric field lines</b> point <span class=""cloze"" data-cloze=""&lt;u&gt;&lt;i&gt;towards&lt;&#x2F;i&gt;&lt;&#x2F;u&gt;"" data-ordinal=""1"">[towards/away from]</span> <span class=""cloze-inactive"" data-ordinal=""2"">negative</span> charges."	"<b>Electric field lines</b> point <span class=""cloze"" data-ordinal=""1""><u><i>towards</i></u></span> <span class=""cloze-inactive"" data-ordinal=""2"">negative</span> charges.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""93e5d824bb409b4d749152abbf015acc.png""></div>"
"<b>Electric field lines</b> point <span class=""cloze-inactive"" data-ordinal=""1""><u><i>towards</i></u></span> <span class=""cloze"" data-cloze=""negative"" data-ordinal=""2"">[+/-]</span> charges."	"<b>Electric field lines</b> point <span class=""cloze-inactive"" data-ordinal=""1""><u><i>towards</i></u></span> <span class=""cloze"" data-ordinal=""2"">negative</span> charges.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""93e5d824bb409b4d749152abbf015acc.png""></div>"
"<b>Electric field lines</b> point <span class=""cloze"" data-cloze=""&lt;i&#x20;style&#x3D;&quot;&quot;&gt;away&#x20;from&lt;&#x2F;i&gt;"" data-ordinal=""1"">[towards/away from]</span> <span class=""cloze-inactive"" data-ordinal=""2""><u>positive</u></span> charges."	"<b>Electric field lines</b> point <span class=""cloze"" data-ordinal=""1""><i style="""">away from</i></span> <span class=""cloze-inactive"" data-ordinal=""2""><u>positive</u></span> charges.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""93e5d824bb409b4d749152abbf015acc.png""></div>"
"<b>Electric field lines</b> point <span class=""cloze-inactive"" data-ordinal=""1""><i style="""">away from</i></span> <span class=""cloze"" data-cloze=""&lt;u&gt;positive&lt;&#x2F;u&gt;"" data-ordinal=""2"">[+/-]</span> charges."	"<b>Electric field lines</b> point <span class=""cloze-inactive"" data-ordinal=""1""><i style="""">away from</i></span> <span class=""cloze"" data-ordinal=""2""><u>positive</u></span> charges.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""93e5d824bb409b4d749152abbf015acc.png""></div>"
"<div>Equation for the <span class=""cloze"" data-cloze=""&lt;b&gt;electric&#x20;field&lt;&#x2F;b&gt;&amp;nbsp&#x3B;&lt;i&gt;created&lt;&#x2F;i&gt;&#x20;by&amp;nbsp&#x3B;a&#x20;&lt;u&gt;source&#x20;charge&lt;&#x2F;u&gt;"" data-ordinal=""1"">[...]</span>:</div><div><br></div><span class=""cloze-inactive"" data-ordinal=""2""><img src=""paste-43064db87ca3f7eeefbba493e1d484166de893ee.jpg""></span><br>"	"<div>Equation for the <span class=""cloze"" data-ordinal=""1""><b>electric field</b>&nbsp;<i>created</i> by&nbsp;a <u>source charge</u></span>:</div><div><br></div><span class=""cloze-inactive"" data-ordinal=""2""><img src=""paste-43064db87ca3f7eeefbba493e1d484166de893ee.jpg""></span><br>
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""paste-f4e3bf710c44695bcefa75c756cd8963e033a692.jpg""></div>"
"<div>Equation for the <span class=""cloze-inactive"" data-ordinal=""1""><b>electric field</b>&nbsp;<i>created</i> by&nbsp;a <u>source charge</u></span>:</div><div><br></div><span class=""cloze"" data-cloze=""&lt;img&#x20;src&#x3D;&quot;paste&#x2D;43064db87ca3f7eeefbba493e1d484166de893ee&#x2E;jpg&quot;&gt;"" data-ordinal=""2"">[...]</span><br>"	"<div>Equation for the <span class=""cloze-inactive"" data-ordinal=""1""><b>electric field</b>&nbsp;<i>created</i> by&nbsp;a <u>source charge</u></span>:</div><div><br></div><span class=""cloze"" data-ordinal=""2""><img src=""paste-43064db87ca3f7eeefbba493e1d484166de893ee.jpg""></span><br>
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""paste-f4e3bf710c44695bcefa75c756cd8963e033a692.jpg""></div>"
"<div>Explain the <u>equation</u> for an <b>electric field </b>acting on a test charge.</div><div><br></div><div><span class=""cloze"" data-cloze=""Electric&#x20;fields&#x20;generate&#x20;the&amp;nbsp&#x3B;&lt;u&gt;electric&#x20;forces&#x20;&#x28;F&#x29;&lt;&#x2F;u&gt;&#x20;that&#x20;get&amp;nbsp&#x3B;&lt;i&gt;exerted&#x20;on&lt;&#x2F;i&gt;&#x20;a&#x20;&lt;u&gt;test&#x20;charge&#x20;&#x28;q&#x29;&lt;&#x2F;u&gt;&#x20;just&#x20;by&#x20;being&#x20;&lt;i&gt;nearby&lt;&#x2F;i&gt;&#x2E;"" data-ordinal=""1"">[...]</span></div><div><br></div><div><img src=""paste-43064db87ca3f7eeefbba493e1d484166de893ee.jpg""><br></div>"	"<div>Explain the <u>equation</u> for an <b>electric field </b>acting on a test charge.</div><div><br></div><div><span class=""cloze"" data-ordinal=""1"">Electric fields generate the&nbsp;<u>electric forces (F)</u> that get&nbsp;<i>exerted on</i> a <u>test charge (q)</u> just by being <i>nearby</i>.</span></div><div><br></div><div><img src=""paste-43064db87ca3f7eeefbba493e1d484166de893ee.jpg""><br></div>
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""paste-f4e3bf710c44695bcefa75c756cd8963e033a692.jpg""></div>"
"<div>In electric fields, the <span class=""cloze"" data-cloze=""&lt;b&gt;source&lt;&#x2F;b&gt;"" data-ordinal=""1"">[source/test]</span> <b>charge </b>is the one <i>generating </i>the electric field.</div>"	"<div>In electric fields, the <span class=""cloze"" data-ordinal=""1""><b>source</b></span> <b>charge </b>is the one <i>generating </i>the electric field.</div>
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""93e5d824bb409b4d749152abbf015acc.png""></div>"
"<div>In electric fields, the <span class=""cloze"" data-cloze=""&lt;b&gt;test&lt;&#x2F;b&gt;"" data-ordinal=""1"">[source/test]</span> <b>charge </b>is the one <i>feeling the effects</i> of an electric force (F) from a nearby charge (q).&nbsp;</div>"	"<div>In electric fields, the <span class=""cloze"" data-ordinal=""1""><b>test</b></span> <b>charge </b>is the one <i>feeling the effects</i> of an electric force (F) from a nearby charge (q).&nbsp;</div>
<hr>

<div style=""font-style:italic;color:gray;"">

<div>Represented as q below.</div><div><br></div><div><img src=""paste-43064db87ca3f7eeefbba493e1d484166de893ee.jpg""><br></div><div><br></div><div><img src=""paste-f4e3bf710c44695bcefa75c756cd8963e033a692.jpg""><br></div></div>"
"<b>Electric fields</b> are <span class=""cloze"" data-cloze=""vector"" data-ordinal=""1"">[vector/scalar]</span> quantities."	"<b>Electric fields</b> are <span class=""cloze"" data-ordinal=""1"">vector</span> quantities.
<hr>

<div style=""font-style:italic;color:gray;"">

<div><img src=""paste-43064db87ca3f7eeefbba493e1d484166de893ee.jpg""><br></div><div><br></div><img src=""paste-f4e3bf710c44695bcefa75c756cd8963e033a692.jpg""><br></div>"
"If you added up <span class=""cloze-inactive"" data-ordinal=""2""><i>each </i>force vector</span>&nbsp;from nearby <u>electric charges</u>, you'd get their <span class=""cloze"" data-cloze=""&lt;b&gt;electric&#x20;field&#x20;lines&lt;&#x2F;b&gt;"" data-ordinal=""1"">[...]</span>."	"If you added up <span class=""cloze-inactive"" data-ordinal=""2""><i>each </i>force vector</span>&nbsp;from nearby <u>electric charges</u>, you'd get their <span class=""cloze"" data-ordinal=""1""><b>electric field lines</b></span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""6f25b39e4339a8472ddda51de04ec7ea.png""></div>"
"If you added up <span class=""cloze"" data-cloze=""&lt;i&gt;each&#x20;&lt;&#x2F;i&gt;force&#x20;vector"" data-ordinal=""2"">[...]</span>&nbsp;from nearby <u>electric charges</u>, you'd get their <span class=""cloze-inactive"" data-ordinal=""1""><b>electric field lines</b></span>."	"If you added up <span class=""cloze"" data-ordinal=""2""><i>each </i>force vector</span>&nbsp;from nearby <u>electric charges</u>, you'd get their <span class=""cloze-inactive"" data-ordinal=""1""><b>electric field lines</b></span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""6f25b39e4339a8472ddda51de04ec7ea.png""></div>"
"The force on <span class=""cloze"" data-cloze=""&lt;u&gt;positive&lt;&#x2F;u&gt;"" data-ordinal=""1"">[+/-]</span> charges point in&nbsp;the&nbsp;<span class=""cloze-inactive"" data-ordinal=""2""><i style="""">same</i></span> direction as the <b>electric field</b>."	"The force on <span class=""cloze"" data-ordinal=""1""><u>positive</u></span> charges point in&nbsp;the&nbsp;<span class=""cloze-inactive"" data-ordinal=""2""><i style="""">same</i></span> direction as the <b>electric field</b>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div><div>Chosen&nbsp;<u>arbitrarily</u>&nbsp;by physicists.</div></div><div><br></div><img src=""b1997557d6b1060427251b042bb3ac9d.png""></div>"
"The force on <span class=""cloze-inactive"" data-ordinal=""1""><u>positive</u></span> charges point in&nbsp;the&nbsp;<span class=""cloze"" data-cloze=""&lt;i&#x20;style&#x3D;&quot;&quot;&gt;same&lt;&#x2F;i&gt;"" data-ordinal=""2"">[opposite/same]</span> direction as the <b>electric field</b>."	"The force on <span class=""cloze-inactive"" data-ordinal=""1""><u>positive</u></span> charges point in&nbsp;the&nbsp;<span class=""cloze"" data-ordinal=""2""><i style="""">same</i></span> direction as the <b>electric field</b>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div><div>Chosen&nbsp;<u>arbitrarily</u>&nbsp;by physicists.</div></div><div><br></div><img src=""b1997557d6b1060427251b042bb3ac9d.png""></div>"
"The electric force (E<sub>F</sub>) on <span class=""cloze"" data-cloze=""&lt;u&gt;negative&lt;&#x2F;u&gt;"" data-ordinal=""1"">[+/-]</span> charges point in the <span class=""cloze-inactive"" data-ordinal=""2""><i style="""">opposite</i></span> direction as the <b>electric field</b>."	"The electric force (E<sub>F</sub>) on <span class=""cloze"" data-ordinal=""1""><u>negative</u></span> charges point in the <span class=""cloze-inactive"" data-ordinal=""2""><i style="""">opposite</i></span> direction as the <b>electric field</b>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>The speed at which they move due to this electric field is its <u style=""font-weight: bold;"">drift velocity</u>&nbsp;(v<sub>d</sub>).</div><div><br></div><div>Chosen <u>arbitrarily</u> by physicists.</div><div><br></div><img src=""b1997557d6b1060427251b042bb3ac9d.png""></div>"
"The electric force (E<sub>F</sub>) on <span class=""cloze-inactive"" data-ordinal=""1""><u>negative</u></span> charges point in the <span class=""cloze"" data-cloze=""&lt;i&#x20;style&#x3D;&quot;&quot;&gt;opposite&lt;&#x2F;i&gt;"" data-ordinal=""2"">[opposite/the same]</span> direction as the <b>electric field</b>."	"The electric force (E<sub>F</sub>) on <span class=""cloze-inactive"" data-ordinal=""1""><u>negative</u></span> charges point in the <span class=""cloze"" data-ordinal=""2""><i style="""">opposite</i></span> direction as the <b>electric field</b>.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>The speed at which they move due to this electric field is its <u style=""font-weight: bold;"">drift velocity</u>&nbsp;(v<sub>d</sub>).</div><div><br></div><div>Chosen <u>arbitrarily</u> by physicists.</div><div><br></div><img src=""b1997557d6b1060427251b042bb3ac9d.png""></div>"
"<b>Electric field</b> lines <span class=""cloze"" data-cloze=""&lt;i&#x20;style&#x3D;&quot;&quot;&gt;cannot&lt;&#x2F;i&gt;"" data-ordinal=""1"">[can/cannot]</span> intersect."	"<b>Electric field</b> lines <span class=""cloze"" data-ordinal=""1""><i style="""">cannot</i></span> intersect.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""d1478f2bcde5a0bbde63aef4530b1d4d.png""></div>"
"<b>Electric field lines</b> <span class=""cloze"" data-cloze=""closer&amp;nbsp&#x3B;together"" data-ordinal=""1"">[closer/further]</span> are <span class=""cloze-inactive"" data-ordinal=""2""><u><i>stronger</i></u></span>."	"<b>Electric field lines</b> <span class=""cloze"" data-ordinal=""1"">closer&nbsp;together</span> are <span class=""cloze-inactive"" data-ordinal=""2""><u><i>stronger</i></u></span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""drawing-electric-field-lines-5-638.jpg""></div>"
"<b>Electric field lines</b> <span class=""cloze-inactive"" data-ordinal=""1"">closer&nbsp;together</span> are <span class=""cloze"" data-cloze=""&lt;u&gt;&lt;i&gt;stronger&lt;&#x2F;i&gt;&lt;&#x2F;u&gt;"" data-ordinal=""2"">[stronger/weaker]</span>."	"<b>Electric field lines</b> <span class=""cloze-inactive"" data-ordinal=""1"">closer&nbsp;together</span> are <span class=""cloze"" data-ordinal=""2""><u><i>stronger</i></u></span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""drawing-electric-field-lines-5-638.jpg""></div>"
"<b>Electric field lines</b> <span class=""cloze"" data-cloze=""further&#x20;apart"" data-ordinal=""1"">[closer/further]</span> are <span class=""cloze-inactive"" data-ordinal=""2""><u><i>weaker</i></u></span>."	"<b>Electric field lines</b> <span class=""cloze"" data-ordinal=""1"">further apart</span> are <span class=""cloze-inactive"" data-ordinal=""2""><u><i>weaker</i></u></span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""drawing-electric-field-lines-5-638.jpg""></div>"
"<b>Electric field lines</b> <span class=""cloze-inactive"" data-ordinal=""1"">further apart</span> are <span class=""cloze"" data-cloze=""&lt;u&gt;&lt;i&gt;weaker&lt;&#x2F;i&gt;&lt;&#x2F;u&gt;"" data-ordinal=""2"">[stronger/weaker]</span>."	"<b>Electric field lines</b> <span class=""cloze-inactive"" data-ordinal=""1"">further apart</span> are <span class=""cloze"" data-ordinal=""2""><u><i>weaker</i></u></span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""drawing-electric-field-lines-5-638.jpg""></div>"
"<b>Electric field lines</b> represent the direction <span class=""cloze"" data-cloze=""&lt;i&#x20;style&#x3D;&quot;&quot;&gt;positive&lt;&#x2F;i&gt;"" data-ordinal=""1"">[+/-]</span> charges want to flow."	"<b>Electric field lines</b> represent the direction <span class=""cloze"" data-ordinal=""1""><i style="""">positive</i></span> charges want to flow.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""ff4e6b936f8ea9f74cb9f7dcc60c4363.png""></div>"
"<b>Electric field lines</b> between two charged plates <u>curve outward</u>&nbsp;<i>only </i>near the <span class=""cloze"" data-cloze=""ends"" data-ordinal=""1"">[...]</span>."	"<b>Electric field lines</b> between two charged plates <u>curve outward</u>&nbsp;<i>only </i>near the <span class=""cloze"" data-ordinal=""1"">ends</span>.
<hr>

<div style=""font-style:italic;color:gray;"">

<img src=""ff4e6b936f8ea9f74cb9f7dcc60c4363.png""></div>"
"If a test charge was placed on an <b>electric field's</b> <span class=""cloze-inactive"" data-ordinal=""2""><u>equipotential line</u></span>, it would experience <span class=""cloze"" data-cloze=""zero"" data-ordinal=""1"">[...]</span> net force."	"If a test charge was placed on an <b>electric field's</b> <span class=""cloze-inactive"" data-ordinal=""2""><u>equipotential line</u></span>, it would experience <span class=""cloze"" data-ordinal=""1"">zero</span> net force.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- Voltage (electric potential) is the exact same at every point along a given equipotential line, meaning ΔV is zero.</div><div><br></div><div><img src=""JLT_rl8xsUutkvzyD4pTWUFlXGT3mJ0yy5j5Avm9SYQccJFlMkMaieVcEVtbRfKz6MK6x7Zv7VXTqYqGJAa0E1IJjHRBa5kJF1Ib0phf_6RzkhuZm8d.png""><br></div></div>"
"If a test charge was placed on an <b>electric field's</b> <span class=""cloze"" data-cloze=""&lt;u&gt;equipotential&#x20;line&lt;&#x2F;u&gt;"" data-ordinal=""2"">[...]</span>, it would experience <span class=""cloze-inactive"" data-ordinal=""1"">zero</span> net force."	"If a test charge was placed on an <b>electric field's</b> <span class=""cloze"" data-ordinal=""2""><u>equipotential line</u></span>, it would experience <span class=""cloze-inactive"" data-ordinal=""1"">zero</span> net force.
<hr>

<div style=""font-style:italic;color:gray;"">

<div>- Voltage (electric potential) is the exact same at every point along a given equipotential line, meaning ΔV is zero.</div><div><br></div><div><img src=""JLT_rl8xsUutkvzyD4pTWUFlXGT3mJ0yy5j5Avm9SYQccJFlMkMaieVcEVtbRfKz6MK6x7Zv7VXTqYqGJAa0E1IJjHRBa5kJF1Ib0phf_6RzkhuZm8d.png""><br></div></div>"
"<b>Electric field lines</b> &amp; its <b>equipotential lines</b> are <span class=""cloze"" data-cloze=""&lt;u&gt;&lt;i&gt;perpendicular&lt;&#x2F;i&gt;&lt;&#x2F;u&gt;"" data-ordinal=""1"">[parallel/perpendicular]</span> to each other."	"<b>Electric field lines</b> &amp; its <b>equipotential lines</b> are <span class=""cloze"" data-ordinal=""1""><u><i>perpendicular</i></u></span> to each other.
<hr>

<div style=""font-style:italic;color:gray;"">

<div><img src=""JLT_rl8xsUutkvzyD4pTWUFlXGT3mJ0yy5j5Avm9SYQccJFlMkMaieVcEVtbRfKz6MK6x7Zv7VXTqYqGJAa0E1IJjHRBa5kJF1Ib0phf_6RzkhuZm8d.png""><br></div></div>"
